date,arena,age_group,home,away,parallel_slot
2026-09-05,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Ringerike 1,0
2026-09-05,Varner Arena / Askerhallen,JU12,Jar,Jutul Kittens,1
2026-09-05,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Jutul Kittens,0
2026-09-05,Varner Arena / Askerhallen,JU12,Jar,Ringerike 1,1
2026-09-05,Varner Arena / Askerhallen,JU12,Frisk Asker Orange,Jar,0
2026-09-05,Varner Arena / Askerhallen,JU12,Jutul Kittens,Ringerike 1,1
2026-09-05,Varner Arena / Askerhallen,U12,Frisk Asker 1,Holmen Hockey Hvit,0
2026-09-05,Varner Arena / Askerhallen,U12,Jar Blå,Tønsberg Grå,1
2026-09-05,Varner Arena / Askerhallen,U12,Frisk Asker 1,Tønsberg Grå,0
2026-09-05,Varner Arena / Askerhallen,U12,Jar Blå,Holmen Hockey Hvit,1
2026-09-05,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jar Blå,0
2026-09-05,Varner Arena / Askerhallen,U12,Tønsberg Grå,Holmen Hockey Hvit,1
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Skien,0
2026-09-05,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Sandefjord,1
2026-09-05,Varner Arena / Askerhallen,U8,Jar Blå,Kongsberg,2
2026-09-05,Varner Arena / Askerhallen,U8,Jutul Grønn,Ringerike 1,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Sandefjord,0
2026-09-05,Varner Arena / Askerhallen,U8,Kongsberg,Skien,1
2026-09-05,Varner Arena / Askerhallen,U8,Ringerike 1,Holmen Hockey Blå,2
2026-09-05,Varner Arena / Askerhallen,U8,Jutul Grønn,Jar Blå,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Kongsberg,0
2026-09-05,Varner Arena / Askerhallen,U8,Sandefjord,Ringerike 1,1
2026-09-05,Varner Arena / Askerhallen,U8,Skien,Jutul Grønn,2
2026-09-05,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Jar Blå,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Ringerike 1,0
2026-09-05,Varner Arena / Askerhallen,U8,Jutul Grønn,Kongsberg,1
2026-09-05,Varner Arena / Askerhallen,U8,Jar Blå,Sandefjord,2
2026-09-05,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Skien,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Jutul Grønn,0
2026-09-05,Varner Arena / Askerhallen,U8,Ringerike 1,Jar Blå,1
2026-09-05,Varner Arena / Askerhallen,U8,Kongsberg,Holmen Hockey Blå,2
2026-09-05,Varner Arena / Askerhallen,U8,Sandefjord,Skien,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Jar Blå,0
2026-09-05,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Jutul Grønn,1
2026-09-05,Varner Arena / Askerhallen,U8,Skien,Ringerike 1,2
2026-09-05,Varner Arena / Askerhallen,U8,Sandefjord,Kongsberg,3
2026-09-05,Varner Arena / Askerhallen,U8,Frisk Asker 1,Holmen Hockey Blå,0
2026-09-05,Varner Arena / Askerhallen,U8,Jar Blå,Skien,1
2026-09-05,Varner Arena / Askerhallen,U8,Jutul Grønn,Sandefjord,2
2026-09-05,Varner Arena / Askerhallen,U8,Ringerike 1,Kongsberg,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Skien,0
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Sandefjord,1
2026-09-05,Baerum ishall,U9,Jar Blå,Ringerike 1,2
2026-09-05,Baerum ishall,U9,Holmen Hockey Hvit,Kongsberg,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Sandefjord,0
2026-09-05,Baerum ishall,U9,Ringerike 1,Skien,1
2026-09-05,Baerum ishall,U9,Kongsberg,Frisk Asker 1,2
2026-09-05,Baerum ishall,U9,Holmen Hockey Hvit,Jar Blå,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Ringerike 1,0
2026-09-05,Baerum ishall,U9,Sandefjord,Kongsberg,1
2026-09-05,Baerum ishall,U9,Skien,Holmen Hockey Hvit,2
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Jar Blå,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Kongsberg,0
2026-09-05,Baerum ishall,U9,Holmen Hockey Hvit,Ringerike 1,1
2026-09-05,Baerum ishall,U9,Jar Blå,Sandefjord,2
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Skien,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Holmen Hockey Hvit,0
2026-09-05,Baerum ishall,U9,Kongsberg,Jar Blå,1
2026-09-05,Baerum ishall,U9,Ringerike 1,Frisk Asker 1,2
2026-09-05,Baerum ishall,U9,Sandefjord,Skien,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Jar Blå,0
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Holmen Hockey Hvit,1
2026-09-05,Baerum ishall,U9,Skien,Kongsberg,2
2026-09-05,Baerum ishall,U9,Sandefjord,Ringerike 1,3
2026-09-05,Baerum ishall,U9,Jutul Grønn,Frisk Asker 1,0
2026-09-05,Baerum ishall,U9,Jar Blå,Skien,1
2026-09-05,Baerum ishall,U9,Holmen Hockey Hvit,Sandefjord,2
2026-09-05,Baerum ishall,U9,Kongsberg,Ringerike 1,3
2026-09-06,Baerum ishall,U11,Jutul Grønn,Ringerike 1,0
2026-09-06,Baerum ishall,U11,Jar Blå,Holmen Hockey Hvit,1
2026-09-06,Baerum ishall,U11,Frisk Asker 1,Tønsberg Grå,2
2026-09-06,Baerum ishall,U11,Jutul Grønn,Holmen Hockey Hvit,0
2026-09-06,Baerum ishall,U11,Tønsberg Grå,Ringerike 1,1
2026-09-06,Baerum ishall,U11,Frisk Asker 1,Jar Blå,2
2026-09-06,Baerum ishall,U11,Jutul Grønn,Tønsberg Grå,0
2026-09-06,Baerum ishall,U11,Holmen Hockey Hvit,Frisk Asker 1,1
2026-09-06,Baerum ishall,U11,Ringerike 1,Jar Blå,2
2026-09-06,Baerum ishall,U11,Jutul Grønn,Frisk Asker 1,0
2026-09-06,Baerum ishall,U11,Jar Blå,Tønsberg Grå,1
2026-09-06,Baerum ishall,U11,Ringerike 1,Holmen Hockey Hvit,2
2026-09-06,Baerum ishall,U11,Jutul Grønn,Jar Blå,0
2026-09-06,Baerum ishall,U11,Frisk Asker 1,Ringerike 1,1
2026-09-06,Baerum ishall,U11,Tønsberg Grå,Holmen Hockey Hvit,2
2026-09-06,Tonsberghallen,U12,Tønsberg Hvit,Holmen Hockey Rød,0
2026-09-06,Tonsberghallen,U12,Jar Hvit,Frisk Asker 2,1
2026-09-06,Tonsberghallen,U12,Tønsberg Hvit,Frisk Asker 2,0
2026-09-06,Tonsberghallen,U12,Jar Hvit,Holmen Hockey Rød,1
2026-09-06,Tonsberghallen,U12,Tønsberg Hvit,Jar Hvit,0
2026-09-06,Tonsberghallen,U12,Frisk Asker 2,Holmen Hockey Rød,1
2026-09-12,Baerum ishall,JU10,Jar Blå,Frisk Asker Svart,0
2026-09-12,Baerum ishall,JU10,Frisk Asker Orange,Jar Hvit,1
2026-09-12,Baerum ishall,JU10,Ringerike 1,Skien,2
2026-09-12,Baerum ishall,JU10,Jar Blå,Jar Hvit,0
2026-09-12,Baerum ishall,JU10,Skien,Frisk Asker Svart,1
2026-09-12,Baerum ishall,JU10,Ringerike 1,Frisk Asker Orange,2
2026-09-12,Baerum ishall,JU10,Jar Blå,Skien,0
2026-09-12,Baerum ishall,JU10,Jar Hvit,Ringerike 1,1
2026-09-12,Baerum ishall,JU10,Frisk Asker Svart,Frisk Asker Orange,2
2026-09-12,Baerum ishall,JU10,Jar Blå,Ringerike 1,0
2026-09-12,Baerum ishall,JU10,Frisk Asker Orange,Skien,1
2026-09-12,Baerum ishall,JU10,Frisk Asker Svart,Jar Hvit,2
2026-09-12,Baerum ishall,JU10,Jar Blå,Frisk Asker Orange,0
2026-09-12,Baerum ishall,JU10,Ringerike 1,Frisk Asker Svart,1
2026-09-12,Baerum ishall,JU10,Skien,Jar Hvit,2
2026-09-12,Tonsberghallen,U11,Tønsberg Hvit,Ringerike 2,0
2026-09-12,Tonsberghallen,U11,Jar Grønn,Holmen Hockey Rød,1
2026-09-12,Tonsberghallen,U11,Frisk Asker 2,Jutul Hvit,2
2026-09-12,Tonsberghallen,U11,Tønsberg Hvit,Holmen Hockey Rød,0
2026-09-12,Tonsberghallen,U11,Jutul Hvit,Ringerike 2,1
2026-09-12,Tonsberghallen,U11,Frisk Asker 2,Jar Grønn,2
2026-09-12,Tonsberghallen,U11,Tønsberg Hvit,Jutul Hvit,0
2026-09-12,Tonsberghallen,U11,Holmen Hockey Rød,Frisk Asker 2,1
2026-09-12,Tonsberghallen,U11,Ringerike 2,Jar Grønn,2
2026-09-12,Tonsberghallen,U11,Tønsberg Hvit,Frisk Asker 2,0
2026-09-12,Tonsberghallen,U11,Jar Grønn,Jutul Hvit,1
2026-09-12,Tonsberghallen,U11,Ringerike 2,Holmen Hockey Rød,2
2026-09-12,Tonsberghallen,U11,Tønsberg Hvit,Jar Grønn,0
2026-09-12,Tonsberghallen,U11,Frisk Asker 2,Ringerike 2,1
2026-09-12,Tonsberghallen,U11,Jutul Hvit,Holmen Hockey Rød,2
2026-09-12,Tonsberghallen,U12,Tønsberg Rød,Jutul Grønn,0
2026-09-12,Tonsberghallen,U12,Jar Lilla,Frisk Asker 3,1
2026-09-12,Tonsberghallen,U12,Tønsberg Rød,Frisk Asker 3,0
2026-09-12,Tonsberghallen,U12,Jar Lilla,Jutul Grønn,1
2026-09-12,Tonsberghallen,U12,Tønsberg Rød,Jar Lilla,0
2026-09-12,Tonsberghallen,U12,Frisk Asker 3,Jutul Grønn,1
2026-09-12,Baerum ishall,U7,Jutul Grønn,Frisk Asker 2,0
2026-09-12,Baerum ishall,U7,Jar Blå,Jar Grønn,1
2026-09-12,Baerum ishall,U7,Frisk Asker 1,Tønsberg,2
2026-09-12,Baerum ishall,U7,Holmen Hockey Hvit,Sandefjord,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Jar Grønn,0
2026-09-12,Baerum ishall,U7,Tønsberg,Frisk Asker 2,1
2026-09-12,Baerum ishall,U7,Sandefjord,Jar Blå,2
2026-09-12,Baerum ishall,U7,Holmen Hockey Hvit,Frisk Asker 1,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Tønsberg,0
2026-09-12,Baerum ishall,U7,Jar Grønn,Sandefjord,1
2026-09-12,Baerum ishall,U7,Frisk Asker 2,Holmen Hockey Hvit,2
2026-09-12,Baerum ishall,U7,Jar Blå,Frisk Asker 1,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Sandefjord,0
2026-09-12,Baerum ishall,U7,Holmen Hockey Hvit,Tønsberg,1
2026-09-12,Baerum ishall,U7,Frisk Asker 1,Jar Grønn,2
2026-09-12,Baerum ishall,U7,Jar Blå,Frisk Asker 2,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Holmen Hockey Hvit,0
2026-09-12,Baerum ishall,U7,Sandefjord,Frisk Asker 1,1
2026-09-12,Baerum ishall,U7,Tønsberg,Jar Blå,2
2026-09-12,Baerum ishall,U7,Jar Grønn,Frisk Asker 2,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Frisk Asker 1,0
2026-09-12,Baerum ishall,U7,Jar Blå,Holmen Hockey Hvit,1
2026-09-12,Baerum ishall,U7,Frisk Asker 2,Sandefjord,2
2026-09-12,Baerum ishall,U7,Jar Grønn,Tønsberg,3
2026-09-12,Baerum ishall,U7,Jutul Grønn,Jar Blå,0
2026-09-12,Baerum ishall,U7,Frisk Asker 1,Frisk Asker 2,1
2026-09-12,Baerum ishall,U7,Holmen Hockey Hvit,Jar Grønn,2
2026-09-12,Baerum ishall,U7,Sandefjord,Tønsberg,3
2026-09-13,Baerum ishall,JU12,Jutul/Jar Kittens,Ringerike 2,0
2026-09-13,Baerum ishall,JU12,Frisk Asker Svart,Jar Hvit,1
2026-09-13,Baerum ishall,JU12,Jutul/Jar Kittens,Jar Hvit,0
2026-09-13,Baerum ishall,JU12,Frisk Asker Svart,Ringerike 2,1
2026-09-13,Baerum ishall,JU12,Jutul/Jar Kittens,Frisk Asker Svart,0
2026-09-13,Baerum ishall,JU12,Jar Hvit,Ringerike 2,1
2026-09-13,Baerum ishall,U10,Jutul Grønn,Kongsberg,0
2026-09-13,Baerum ishall,U10,Frisk Asker 1,Ringerike 1,1
2026-09-13,Baerum ishall,U10,Jar Blå,Holmen Hockey Blå,2
2026-09-13,Baerum ishall,U10,Jutul Grønn,Ringerike 1,0
2026-09-13,Baerum ishall,U10,Holmen Hockey Blå,Kongsberg,1
2026-09-13,Baerum ishall,U10,Jar Blå,Frisk Asker 1,2
2026-09-13,Baerum ishall,U10,Jutul Grønn,Holmen Hockey Blå,0
2026-09-13,Baerum ishall,U10,Ringerike 1,Jar Blå,1
2026-09-13,Baerum ishall,U10,Kongsberg,Frisk Asker 1,2
2026-09-13,Baerum ishall,U10,Jutul Grønn,Jar Blå,0
2026-09-13,Baerum ishall,U10,Frisk Asker 1,Holmen Hockey Blå,1
2026-09-13,Baerum ishall,U10,Kongsberg,Ringerike 1,2
2026-09-13,Baerum ishall,U10,Jutul Grønn,Frisk Asker 1,0
2026-09-13,Baerum ishall,U10,Jar Blå,Kongsberg,1
2026-09-13,Baerum ishall,U10,Holmen Hockey Blå,Ringerike 1,2
2026-09-13,Tonsberghallen,U11,Tønsberg Rød,Sandefjord,0
2026-09-13,Tonsberghallen,U11,Jar Gul,Kongsberg,1
2026-09-13,Tonsberghallen,U11,Frisk Asker 3,Jutul Rød,2
2026-09-13,Tonsberghallen,U11,Tønsberg Rød,Kongsberg,0
2026-09-13,Tonsberghallen,U11,Jutul Rød,Sandefjord,1
2026-09-13,Tonsberghallen,U11,Frisk Asker 3,Jar Gul,2
2026-09-13,Tonsberghallen,U11,Tønsberg Rød,Jutul Rød,0
2026-09-13,Tonsberghallen,U11,Kongsberg,Frisk Asker 3,1
2026-09-13,Tonsberghallen,U11,Sandefjord,Jar Gul,2
2026-09-13,Tonsberghallen,U11,Tønsberg Rød,Frisk Asker 3,0
2026-09-13,Tonsberghallen,U11,Jar Gul,Jutul Rød,1
2026-09-13,Tonsberghallen,U11,Sandefjord,Kongsberg,2
2026-09-13,Tonsberghallen,U11,Tønsberg Rød,Jar Gul,0
2026-09-13,Tonsberghallen,U11,Frisk Asker 3,Sandefjord,1
2026-09-13,Tonsberghallen,U11,Jutul Rød,Kongsberg,2
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Jar Rød,0
2026-09-19,Baerum ishall,JU8,Jar,Skien,1
2026-09-19,Baerum ishall,JU8,Frisk Asker,Ringerike 1,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jar Rød,0
2026-09-19,Baerum ishall,JU8,Ringerike 1,Jutul Kittens,1
2026-09-19,Baerum ishall,JU8,Frisk Asker,Jar,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Skien,0
2026-09-19,Baerum ishall,JU8,Jar Rød,Ringerike 1,1
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Jar,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Ringerike 1,0
2026-09-19,Baerum ishall,JU8,Frisk Asker,Skien,1
2026-09-19,Baerum ishall,JU8,Jar,Jar Rød,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Frisk Asker,0
2026-09-19,Baerum ishall,JU8,Ringerike 1,Jar,1
2026-09-19,Baerum ishall,JU8,Skien,Jutul Kittens,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jar,0
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Frisk Asker,1
2026-09-19,Baerum ishall,JU8,Jar Rød,Skien,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jutul Kittens,0
2026-09-19,Baerum ishall,JU8,Frisk Asker,Jar Rød,1
2026-09-19,Baerum ishall,JU8,Ringerike 1,Skien,2
2026-09-19,Baerum ishall,JU8,(Pause),Jutul Grønn,
2026-09-19,Baerum ishall,JU8,(Pause),Skien,
2026-09-19,Baerum ishall,JU8,(Pause),Frisk Asker,
2026-09-19,Baerum ishall,JU8,(Pause),Jutul Kittens,
2026-09-19,Baerum ishall,JU8,(Pause),Jar Rød,
2026-09-19,Baerum ishall,JU8,(Pause),Ringerike 1,
2026-09-19,Baerum ishall,JU8,(Pause),Jar,
2026-09-19,Baerum ishall,U11,Jutul Grønn,Tønsberg Hvit,0
2026-09-19,Baerum ishall,U11,Jar Hvit,Jar Lilla,1
2026-09-19,Baerum ishall,U11,Frisk Asker 4,Skien,2
2026-09-19,Baerum ishall,U11,Jutul Grønn,Jar Lilla,0
2026-09-19,Baerum ishall,U11,Skien,Tønsberg Hvit,1
2026-09-19,Baerum ishall,U11,Frisk Asker 4,Jar Hvit,2
2026-09-19,Baerum ishall,U11,Jutul Grønn,Skien,0
2026-09-19,Baerum ishall,U11,Jar Lilla,Frisk Asker 4,1
2026-09-19,Baerum ishall,U11,Tønsberg Hvit,Jar Hvit,2
2026-09-19,Baerum ishall,U11,Jutul Grønn,Frisk Asker 4,0
2026-09-19,Baerum ishall,U11,Jar Hvit,Skien,1
2026-09-19,Baerum ishall,U11,Tønsberg Hvit,Jar Lilla,2
2026-09-19,Baerum ishall,U11,Jutul Grønn,Jar Hvit,0
2026-09-19,Baerum ishall,U11,Frisk Asker 4,Tønsberg Hvit,1
2026-09-19,Baerum ishall,U11,Skien,Jar Lilla,2
2026-09-19,Holmenkollen ishall,U12,Jar Rød,Ringerike 1,0
2026-09-19,Holmenkollen ishall,U12,Frisk Asker 4,Jutul Rød,1
2026-09-19,Holmenkollen ishall,U12,Jar Rød,Jutul Rød,0
2026-09-19,Holmenkollen ishall,U12,Frisk Asker 4,Ringerike 1,1
2026-09-19,Holmenkollen ishall,U12,Jar Rød,Frisk Asker 4,0
2026-09-19,Holmenkollen ishall,U12,Jutul Rød,Ringerike 1,1
2026-09-19,Baerum ishall,U8,Jutul Gul,Holmen Hockey Rød,0
2026-09-19,Baerum ishall,U8,Frisk Asker 2,Frisk Asker 3,1
2026-09-19,Baerum ishall,U8,Holmen Hockey Hvit,Tønsberg,2
2026-09-19,Baerum ishall,U8,Jar Hvit,Ringerike 2,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Frisk Asker 3,0
2026-09-19,Baerum ishall,U8,Tønsberg,Holmen Hockey Rød,1
2026-09-19,Baerum ishall,U8,Ringerike 2,Frisk Asker 2,2
2026-09-19,Baerum ishall,U8,Jar Hvit,Holmen Hockey Hvit,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Tønsberg,0
2026-09-19,Baerum ishall,U8,Frisk Asker 3,Ringerike 2,1
2026-09-19,Baerum ishall,U8,Holmen Hockey Rød,Jar Hvit,2
2026-09-19,Baerum ishall,U8,Frisk Asker 2,Holmen Hockey Hvit,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Ringerike 2,0
2026-09-19,Baerum ishall,U8,Jar Hvit,Tønsberg,1
2026-09-19,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 3,2
2026-09-19,Baerum ishall,U8,Frisk Asker 2,Holmen Hockey Rød,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Jar Hvit,0
2026-09-19,Baerum ishall,U8,Ringerike 2,Holmen Hockey Hvit,1
2026-09-19,Baerum ishall,U8,Tønsberg,Frisk Asker 2,2
2026-09-19,Baerum ishall,U8,Frisk Asker 3,Holmen Hockey Rød,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Holmen Hockey Hvit,0
2026-09-19,Baerum ishall,U8,Frisk Asker 2,Jar Hvit,1
2026-09-19,Baerum ishall,U8,Holmen Hockey Rød,Ringerike 2,2
2026-09-19,Baerum ishall,U8,Frisk Asker 3,Tønsberg,3
2026-09-19,Baerum ishall,U8,Jutul Gul,Frisk Asker 2,0
2026-09-19,Baerum ishall,U8,Holmen Hockey Hvit,Holmen Hockey Rød,1
2026-09-19,Baerum ishall,U8,Jar Hvit,Frisk Asker 3,2
2026-09-19,Baerum ishall,U8,Ringerike 2,Tønsberg,3
2026-09-20,Ringerikshallen,JU12,Kongsberg/Tønsberg,Frisk Asker Orange,0
2026-09-20,Ringerikshallen,JU12,Skien,Tønsberg,1
2026-09-20,Ringerikshallen,JU12,Kongsberg/Tønsberg,Tønsberg,0
2026-09-20,Ringerikshallen,JU12,Skien,Frisk Asker Orange,1
2026-09-20,Ringerikshallen,JU12,Kongsberg/Tønsberg,Skien,0
2026-09-20,Ringerikshallen,JU12,Tønsberg,Frisk Asker Orange,1
2026-09-20,Ringerikshallen,U10,Ringerike 2,Tønsberg,0
2026-09-20,Ringerikshallen,U10,Frisk Asker 2,Jutul Hvit,1
2026-09-20,Ringerikshallen,U10,Jar Grønn,Holmen Hockey Hvit,2
2026-09-20,Ringerikshallen,U10,Ringerike 2,Jutul Hvit,0
2026-09-20,Ringerikshallen,U10,Holmen Hockey Hvit,Tønsberg,1
2026-09-20,Ringerikshallen,U10,Jar Grønn,Frisk Asker 2,2
2026-09-20,Ringerikshallen,U10,Ringerike 2,Holmen Hockey Hvit,0
2026-09-20,Ringerikshallen,U10,Jutul Hvit,Jar Grønn,1
2026-09-20,Ringerikshallen,U10,Tønsberg,Frisk Asker 2,2
2026-09-20,Ringerikshallen,U10,Ringerike 2,Jar Grønn,0
2026-09-20,Ringerikshallen,U10,Frisk Asker 2,Holmen Hockey Hvit,1
2026-09-20,Ringerikshallen,U10,Tønsberg,Jutul Hvit,2
2026-09-20,Ringerikshallen,U10,Ringerike 2,Frisk Asker 2,0
2026-09-20,Ringerikshallen,U10,Jar Grønn,Tønsberg,1
2026-09-20,Ringerikshallen,U10,Holmen Hockey Hvit,Jutul Hvit,2
2026-09-20,Baerum ishall,U12,Jar Svart,Frisk Asker 1,0
2026-09-20,Baerum ishall,U12,Ringerike 2,Kongsberg,1
2026-09-20,Baerum ishall,U12,Jar Svart,Kongsberg,0
2026-09-20,Baerum ishall,U12,Ringerike 2,Frisk Asker 1,1
2026-09-20,Baerum ishall,U12,Jar Svart,Ringerike 2,0
2026-09-20,Baerum ishall,U12,Kongsberg,Frisk Asker 1,1
2026-09-26,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 4,0
2026-09-26,Holmenkollen ishall,U10,Frisk Asker 3,Jutul Rød,1
2026-09-26,Holmenkollen ishall,U10,Jar Gul,Ringerike 3,2
2026-09-26,Holmenkollen ishall,U10,Holmen Hockey Rød,Jutul Rød,0
2026-09-26,Holmenkollen ishall,U10,Ringerike 3,Frisk Asker 4,1
2026-09-26,Holmenkollen ishall,U10,Jar Gul,Frisk Asker 3,2
2026-09-26,Holmenkollen ishall,U10,Holmen Hockey Rød,Ringerike 3,0
2026-09-26,Holmenkollen ishall,U10,Jutul Rød,Jar Gul,1
2026-09-26,Holmenkollen ishall,U10,Frisk Asker 4,Frisk Asker 3,2
2026-09-26,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Gul,0
2026-09-26,Holmenkollen ishall,U10,Frisk Asker 3,Ringerike 3,1
2026-09-26,Holmenkollen ishall,U10,Frisk Asker 4,Jutul Rød,2
2026-09-26,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 3,0
2026-09-26,Holmenkollen ishall,U10,Jar Gul,Frisk Asker 4,1
2026-09-26,Holmenkollen ishall,U10,Ringerike 3,Jutul Rød,2
2026-09-26,Ringerikshallen,U11,Jar Oransje,Jar Svart,0
2026-09-26,Ringerikshallen,U11,Jar Rød,Tønsberg Rød,1
2026-09-26,Ringerikshallen,U11,Frisk Asker 1,Jutul Hvit,2
2026-09-26,Ringerikshallen,U11,Jar Oransje,Tønsberg Rød,0
2026-09-26,Ringerikshallen,U11,Jutul Hvit,Jar Svart,1
2026-09-26,Ringerikshallen,U11,Frisk Asker 1,Jar Rød,2
2026-09-26,Ringerikshallen,U11,Jar Oransje,Jutul Hvit,0
2026-09-26,Ringerikshallen,U11,Tønsberg Rød,Frisk Asker 1,1
2026-09-26,Ringerikshallen,U11,Jar Svart,Jar Rød,2
2026-09-26,Ringerikshallen,U11,Jar Oransje,Frisk Asker 1,0
2026-09-26,Ringerikshallen,U11,Jar Rød,Jutul Hvit,1
2026-09-26,Ringerikshallen,U11,Jar Svart,Tønsberg Rød,2
2026-09-26,Ringerikshallen,U11,Jar Oransje,Jar Rød,0
2026-09-26,Ringerikshallen,U11,Frisk Asker 1,Jar Svart,1
2026-09-26,Ringerikshallen,U11,Jutul Hvit,Tønsberg Rød,2
2026-09-26,Ringerikshallen,U12,Jar Blå,Jutul Rød,0
2026-09-26,Ringerikshallen,U12,Frisk Asker 2,Tønsberg Rød,1
2026-09-26,Ringerikshallen,U12,Jar Blå,Tønsberg Rød,0
2026-09-26,Ringerikshallen,U12,Frisk Asker 2,Jutul Rød,1
2026-09-26,Ringerikshallen,U12,Jar Blå,Frisk Asker 2,0
2026-09-26,Ringerikshallen,U12,Tønsberg Rød,Jutul Rød,1
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Hvit,0
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 3,Jar Rød,1
2026-09-26,Varner Arena / Askerhallen,U9,Jar Hvit,Tønsberg,2
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Gul,Holmen Hockey Rød,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Rød,0
2026-09-26,Varner Arena / Askerhallen,U9,Tønsberg,Jutul Hvit,1
2026-09-26,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Frisk Asker 3,2
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Gul,Jar Hvit,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Tønsberg,0
2026-09-26,Varner Arena / Askerhallen,U9,Jar Rød,Holmen Hockey Rød,1
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Hvit,Jutul Gul,2
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 3,Jar Hvit,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Holmen Hockey Rød,0
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Gul,Tønsberg,1
2026-09-26,Varner Arena / Askerhallen,U9,Jar Hvit,Jar Rød,2
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 3,Jutul Hvit,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Gul,0
2026-09-26,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Jar Hvit,1
2026-09-26,Varner Arena / Askerhallen,U9,Tønsberg,Frisk Asker 3,2
2026-09-26,Varner Arena / Askerhallen,U9,Jar Rød,Jutul Hvit,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Hvit,0
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 3,Jutul Gul,1
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Hvit,Holmen Hockey Rød,2
2026-09-26,Varner Arena / Askerhallen,U9,Jar Rød,Tønsberg,3
2026-09-26,Varner Arena / Askerhallen,U9,Frisk Asker 2,Frisk Asker 3,0
2026-09-26,Varner Arena / Askerhallen,U9,Jar Hvit,Jutul Hvit,1
2026-09-26,Varner Arena / Askerhallen,U9,Jutul Gul,Jar Rød,2
2026-09-26,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Tønsberg,3
2026-09-27,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Jutul Kittens,0
